City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
325,Kuryk,43.2,51.65,44.15,63,6,17.85,KZ,2021-12-04 22:39:28,clear sky
326,Jalu,29.0331,21.5482,57.92,47,18,15.7,LY,2021-12-04 22:43:16,few clouds
327,Rantauprapat,2.1,99.8333,73.72,97,100,1.45,ID,2021-12-04 22:43:16,overcast clouds
328,Lomza,53.1781,22.0593,28.83,92,99,4.92,PL,2021-12-04 22:43:16,overcast clouds
329,Inhambane,-23.865,35.3833,77.07,90,0,11.92,MZ,2021-12-04 22:43:17,clear sky
330,Makakilo City,21.3469,-158.0858,73.29,75,75,17.27,US,2021-12-04 22:43:17,light rain
331,Mora,11.0461,14.1401,74.28,27,82,5.08,CM,2021-12-04 22:43:17,broken clouds
332,Mao,39.8885,4.2658,57.76,67,0,11.5,ES,2021-12-04 22:43:17,clear sky
333,Jieshi,22.8134,115.8257,57.94,66,6,11.45,CN,2021-12-04 22:43:18,clear sky
334,Alegrete,-29.7831,-55.7919,80.19,45,100,14.79,BR,2021-12-04 22:43:18,overcast clouds
335,Aswan,24.0934,32.907,69.1,40,0,6.91,EG,2021-12-04 22:43:18,clear sky
336,Opuwo,-18.0607,13.84,68.04,27,64,5.48,NA,2021-12-04 22:41:11,broken clouds
337,Plettenberg Bay,-34.0527,23.3716,62.55,95,100,19.04,ZA,2021-12-04 22:43:19,light rain
338,Soe,-9.8607,124.284,72.01,76,97,1.63,ID,2021-12-04 22:43:19,overcast clouds
339,Kopavogur,64.1123,-21.913,28.62,74,0,10.36,IS,2021-12-04 22:43:19,clear sky
340,Pacific Grove,36.6177,-121.9166,64.17,78,40,1.01,US,2021-12-04 22:43:19,scattered clouds
341,Cockburn Town,21.4612,-71.1419,79.92,75,35,21.5,TC,2021-12-04 22:43:20,scattered clouds
342,Belmonte,-15.8631,-38.8828,77.5,86,47,5.37,BR,2021-12-04 22:43:20,scattered clouds
343,Asfi,32.2994,-9.2372,57.24,77,4,17.81,MA,2021-12-04 22:43:20,clear sky
344,Tolaga Bay,-38.3667,178.3,72.66,62,93,17.25,NZ,2021-12-04 22:43:21,overcast clouds
345,Castro,-24.7911,-50.0119,65.89,68,37,9.13,BR,2021-12-04 22:43:21,scattered clouds
346,Meulaboh,4.1363,96.1285,75.78,87,75,3.65,ID,2021-12-04 22:43:21,broken clouds
347,Talnakh,69.4865,88.3972,-30.8,99,100,2.59,RU,2021-12-04 22:43:21,overcast clouds
348,Altay,47.8667,88.1167,21.4,52,5,7.99,CN,2021-12-04 22:43:22,clear sky
349,Ondangwa,-17.9167,15.95,77.61,27,68,10.69,NA,2021-12-04 22:43:22,light rain
350,Batticaloa,7.7102,81.6924,77.45,86,1,2.24,LK,2021-12-04 22:43:22,clear sky
351,Ahipara,-35.1667,173.1667,72.5,73,49,12.21,NZ,2021-12-04 22:42:22,scattered clouds
352,Eureka,40.8021,-124.1637,52.2,74,47,1.99,US,2021-12-04 22:43:23,scattered clouds
353,Vrangel,42.7297,133.0839,21.51,38,0,7.72,RU,2021-12-04 22:43:23,clear sky
